0.411699413,0.473026072
0.411530956,0.472993736
0.411274061,0.472944462
0.410872572,0.472867552
0.410271009,0.472752496
0.409608649,0.472626063
0.408892024,0.472489535
0.408150812,0.4723484
0.407065157,0.472142235
0.406481993,0.472031695
0.406110211,0.471961326
0.405792667,0.471901286
0.405393039,0.471825988
0.404881751,0.47172991
0.404298882,0.471620568
0.403572065,0.471484499
0.402609151,0.471304583
0.40134921,0.471069785
0.400121372,0.470841706
0.399446832,0.470716743
0.398593904,0.470559416
0.397792455,0.470412325
0.397069598,0.470280374
0.396378335,0.470154452
0.395664063,0.470024602
0.394817833,0.469871138
0.393767338,0.46968102
0.39237935,0.469430561
0.391794811,0.469325469
0.391315399,0.469239421
0.390876841,0.46916082
0.390466199,0.469087305
0.390116841,0.46902476
0.389770666,0.46896285
0.389415156,0.468899339
0.389035113,0.468831523
0.388410235,0.468720491
0.387357227,0.46853401
0.385938866,0.468283674
0.385349565,0.468179822
0.384873433,0.468096058
0.384440031,0.46801992
0.38402916,0.467947826
0.383612432,0.4678748
0.383171749,0.467797681
0.382656947,0.467707757
0.38180054,0.467558795
0.380832917,0.467390979
0.379692444,0.467193711
0.378161892,0.466929917
0.377197554,0.466764508
0.376473852,0.466640712
0.375785086,0.466523189
0.375047506,0.466397667
0.37422138,0.466257429
0.373238645,0.466091026
0.371885348,0.465862621
0.36993993,0.465535935
0.368465799,0.465289744
0.367449479,0.465120665
0.366491607,0.464961677
0.364587194,0.464647663
0.362428077,0.464293891
0.360446327,0.463971182
0.358985265,0.463734636
0.358054787,0.463584177
0.357160804,0.463440388
0.355890531,0.463236936
0.35327739,0.462821756
0.352349455,0.462675118
0.351733703,0.462577967
0.351138707,0.462484276
0.35053785,0.462389846
0.349985481,0.462303124
0.34936029,0.462205122
0.34844294,0.462061694
0.34680187,0.461806482
0.344658938,0.461475374
0.343658412,0.461321522
0.342985481,0.46121814
0.34243281,0.461133404
0.341886789,0.461049878
0.341292119,0.460959126
0.340631395,0.460858502
0.339730824,0.460721794
0.338251807,0.460498282
0.336418907,0.460222471
0.33573438,0.460119783
0.33514068,0.460030815
0.334429303,0.459924467
0.333288642,0.459754671
0.331569741,0.459500023
0.330146401,0.459289899
0.329358035,0.459174087
0.328397631,0.459033686
0.327007509,0.458831335
0.324785101,0.458509891
0.323487474,0.458323202
0.322778543,0.458221364
0.322421025,0.458169612
0.321917543,0.458096758
0.321463325,0.458031072
0.320630322,0.457912569
0.319574392,0.457762823
0.318383276,0.45759426
0.316829536,0.457375173
0.31463954,0.457068873
0.31363354,0.456928937
0.312885023,0.456825054
0.312342397,0.456749724
0.311660307,0.456655223
0.310297235,0.456467456
0.30832283,0.456197086
0.306527472,0.455952647
0.305409511,0.45580127
0.304178459,0.455635378
0.302065504,0.45535261
0.29959388,0.455024236
0.298443059,0.454872124
0.297456749,0.454742093
0.295524926,0.454489134
0.293107282,0.454175019
0.291137755,0.453920748
0.289227728,0.453675762
0.288119213,0.453534366
0.287302922,0.453430447
0.28661087,0.453342571
0.286005678,0.453265845
0.285415295,0.45319115
0.284907467,0.453126908
0.284466216,0.453071078
0.283948858,0.453005822
0.283103,0.452899691
0.281731518,0.452728377
0.279841968,0.452493839
0.279185663,0.452412758
0.278588996,0.452339229
0.277952611,0.452261044
0.277371268,0.452189774
0.276820847,0.452122428
0.276303212,0.452059202
0.275902478,0.452010257
0.275477103,0.451958378
0.2750123,0.451901778
0.27449442,0.451838813
0.273929891,0.451770235
0.27308941,0.451668384
0.272506792,0.451597287
0.272236961,0.451564567
0.271902533,0.451524237
0.271594182,0.451487094
0.271301876,0.451451922
0.271019667,0.451418
0.270689495,0.451378411
0.270337031,0.451336217
0.269975555,0.451292998
0.26959936,0.451248078
0.269200964,0.451200571
0.268835571,0.451157005
0.268453922,0.451111542
0.268022364,0.451060207
0.267428664,0.450989782
0.266315685,0.450858356
0.264764544,0.450675979
0.26402442,0.450589286
0.263533685,0.450531891
0.263129354,0.450484652
0.262749963,0.45044039
0.262384388,0.450397797
0.261950924,0.450347434
0.261502599,0.450295446
0.261059704,0.450244171
0.260615251,0.450192796
0.260211639,0.450146178
0.259855336,0.450105023
0.259460667,0.450059497
0.259000008,0.450006438
0.258120791,0.449905684
0.256860226,0.449761816
0.255159085,0.449568583
0.252937941,0.449318352
0.252008813,0.449214188
0.251333487,0.449138656
0.250683665,0.449066195
0.249849292,0.448973544
0.248934336,0.448872266
0.24803626,0.448773097
0.247237421,0.448685017
0.246505755,0.448604479
0.245922384,0.448540256
0.244993416,0.448438681
0.243272919,0.448251708
0.241449871,0.448054737
0.240781739,0.447982632
0.239783526,0.44787556
0.238695627,0.447759475
0.237920867,0.447677018
0.237234431,0.447604106
0.236408954,0.447516723
0.235307678,0.447400676
0.234361441,0.447301215
0.233456766,0.447206108
0.232164769,0.447071076
0.231329676,0.44698432
0.230587687,0.446907465
0.229868635,0.446833198
0.229146698,0.446758834
0.228431108,0.446685299
0.227687166,0.446609042
0.226778174,0.446516204
0.225474886,0.446383702
0.224027164,0.446237069
0.222637323,0.446097016
0.221034171,0.445936551
0.219772973,0.44581113
0.218921432,0.44572672
0.218337877,0.44566888
0.217383659,0.445574805
0.215949501,0.445434276
0.215481327,0.445388094
0.214749563,0.445316177
0.21363481,0.44520778
0.212487661,0.445096893
0.2125002,0.445097465
0.212382221,0.445085758
0.211663219,0.445016556
0.210842187,0.444937767
0.209879969,0.44484572
0.208467296,0.444711205
0.206224394,0.444499319
0.20517676,0.444400696
0.204574833,0.444344079
0.204051318,0.444294873
0.203609501,0.444253279
0.202298962,0.444131292
0.200609092,0.443975081
0.198545474,0.443785922
0.196990596,0.443644195
0.195675149,0.44352484
0.193547438,0.44333363
0.191921089,0.443188363
0.190117537,0.443028458
0.188343762,0.442872299
0.187068331,0.44276047
0.186243912,0.442688207
0.184986786,0.442579119
0.182854915,0.442395602
0.181832311,0.442307709
0.180515057,0.442195251
0.178850934,0.44205424
0.177737728,0.441960194
0.176527065,0.441858465
0.175298373,0.441755748
0.173070753,0.441571421
0.170386508,0.441351668
0.168953022,0.44123521
0.168100664,0.441166125
0.16677034,0.44105892
0.165168453,0.440930562
0.164083243,0.440843868
0.162462969,0.440715482
0.161466596,0.440636707
0.160433874,0.440555654
0.159105958,0.440452087
0.158368648,0.440394606
0.15863576,0.440414863
0.158031392,0.440367898
0.157188596,0.440302703
0.156187895,0.440225604
0.154927086,0.44012893
0.152590336,0.439951232
0.152956164,0.439978245
0.152945549,0.439976848
0.151265515,0.439849801
0.149552694,0.439721198
0.148449439,0.439638645
0.147543475,0.439571115
0.145792196,0.43944179
0.14481911,0.439370242
0.144602741,0.439354125
0.143454808,0.439270187
0.142703746,0.439215351
0.142913941,0.439230124
0.141125743,0.439100518
0.139122645,0.43895654
0.137844527,0.438865116
0.137238641,0.438821688
0.135401044,0.438691646
0.134102247,0.43860019
0.133068646,0.438527667
0.131280882,0.438403325
0.127939669,0.438173737
0.126837498,0.438098393
0.126477958,0.438073594
0.124806343,0.437960379
0.12467755,0.437951296
0.123834111,0.437894293
0.122811506,0.437825539
0.119696554,0.437618696
0.117839668,0.437496469
0.113398355,0.437208327
0.112768374,0.437167646
0.112088579,0.437123865
0.111825606,0.437106747
0.110961802,0.437051351
0.108906974,0.436920823
0.106901992,0.436794458
0.104816359,0.436664056
0.105050194,0.436678258
0.105232224,0.436689254
0.102831281,0.436540247
0.101025361,0.436428977
0.099317893,0.436324442
0.098390864,0.436267828
0.097273583,0.436199913
0.095614378,0.436099702
0.094139802,0.436011108
0.09333143,0.435962613
0.092856504,0.435934079
0.091685489,0.435864314
0.090505183,0.435794281
0.090025773,0.43576577
0.089392427,0.435728258
0.08817023,0.435656317
0.087277987,0.435603918
0.08701085,0.435588104
0.085843255,0.435519897
0.083803462,0.435401495
0.082614123,0.435332709
0.08064093,0.435219249
0.078847578,0.435116656
0.078946127,0.435122083
0.079385177,0.43514693
0.079754669,0.435167838
0.078325654,0.435086229
0.075710655,0.434937814
0.07432724,0.434859607
0.073093589,0.434790064
0.072531984,0.434758389
0.071044406,0.434674918
0.069375229,0.434581571
0.068706842,0.434544195
0.067619672,0.43448358
0.065816583,0.434383366
0.064743674,0.434323811
0.064432396,0.434306471
0.063651713,0.434263181
0.06192757,0.434167834
0.060792892,0.434105134
0.059828607,0.434051877
0.057760994,0.43393787
0.057894537,0.433945143
0.058540842,0.433980668
0.058015348,0.433951646
0.057915934,0.433946099
0.057874427,0.433943747
0.058513243,0.433978873
0.059940772,0.434057473
0.058794702,0.433994265
0.055989477,0.433839704
0.053866266,0.433722671
0.052425365,0.433643154
0.051084161,0.433569044
0.047728431,0.433383049
0.046473926,0.433313184
0.047719605,0.433382504
0.050607133,0.433542559
0.054095495,0.433735094
0.055822956,0.433830256
0.057562704,0.43392606
0.058060714,0.433953481
0.056056845,0.433843115
