17.312,-0.599
17.325,-0.602
17.338,-0.605
17.35,-0.609
17.362,-0.612
17.375,-0.615
17.387,-0.619
17.398,-0.624
17.41,-0.63
17.422,-0.637
17.434,-0.645
17.445,-0.653
17.457,-0.665
17.469,-0.679
17.481,-0.695
17.493,-0.712
17.505,-0.729
17.517,-0.746
17.53,-0.763
17.543,-0.783
17.556,-0.802
17.569,-0.823
17.583,-0.844
17.598,-0.865
17.613,-0.892
17.629,-0.914
17.647,-0.928
17.667,-0.935
17.69,-0.936
17.717,-0.925
17.746,-0.899
17.774,-0.865
17.802,-0.823
17.83,-0.761
17.859,-0.7
17.888,-0.648
17.915,-0.607
17.939,-0.577
17.96,-0.543
17.979,-0.504
17.997,-0.471
18.013,-0.446
18.028,-0.425
18.043,-0.406
18.057,-0.388
18.071,-0.372
18.085,-0.357
18.098,-0.344
18.11,-0.335
18.123,-0.328
18.136,-0.323
18.148,-0.318
18.161,-0.311
18.173,-0.305
18.185,-0.3
18.198,-0.296
18.21,-0.293
18.222,-0.291
18.234,-0.291
18.246,-0.291
18.258,-0.293
18.27,-0.297
18.283,-0.302
18.295,-0.309
18.308,-0.317
18.32,-0.326
18.334,-0.338
18.347,-0.351
18.361,-0.365
18.376,-0.382
18.391,-0.402
18.408,-0.426
18.426,-0.456
18.445,-0.491
18.467,-0.541
18.494,-0.608
18.533,-0.684
18.58,-0.798
18.627,-0.909
18.676,-1.02
18.704,-1.085
18.726,-1.122
18.746,-1.153
18.764,-1.174
18.781,-1.192
18.797,-1.207
18.813,-1.228
18.829,-1.247
18.843,-1.265
18.857,-1.279
18.871,-1.292
18.884,-1.304
18.897,-1.314
18.91,-1.322
18.923,-1.329
18.935,-1.335
18.948,-1.341
18.961,-1.346
18.974,-1.35
18.987,-1.354
19,-1.357
19.014,-1.364
19.028,-1.371
19.042,-1.377
19.056,-1.38
19.071,-1.38
19.086,-1.379
19.103,-1.374
19.12,-1.363
19.14,-1.347
19.162,-1.322
19.189,-1.282
19.227,-1.228
19.268,-1.16
19.308,-1.078
19.349,-0.994
19.381,-0.92
19.404,-0.869
19.424,-0.828
19.441,-0.795
19.458,-0.765
19.474,-0.74
19.488,-0.718
19.503,-0.7
19.517,-0.687
19.53,-0.676
19.544,-0.668
19.557,-0.663
19.57,-0.663
19.584,-0.664
19.597,-0.667
19.61,-0.667
19.624,-0.667
19.638,-0.67
19.651,-0.676
19.666,-0.694
19.68,-0.716
19.696,-0.741
19.712,-0.767
19.73,-0.796
19.75,-0.832
19.772,-0.86
19.797,-0.897
19.828,-0.972
19.873,-1.096
19.923,-1.205
19.973,-1.303
20.007,-1.376
20.032,-1.414
20.054,-1.444
20.074,-1.471
20.092,-1.493
20.11,-1.513
20.127,-1.53
20.143,-1.546
20.158,-1.555
20.174,-1.559
20.189,-1.562
20.205,-1.564
20.22,-1.567
20.236,-1.568
20.252,-1.566
20.269,-1.555
20.287,-1.541
20.306,-1.524
20.327,-1.505
20.35,-1.478
20.378,-1.455
20.413,-1.417
20.463,-1.348
20.513,-1.277
20.563,-1.217
20.612,-1.138
20.642,-1.08
20.667,-1.044
20.689,-1.019
20.71,-1.005
20.73,-1.002
20.749,-1.002
20.769,-0.989
20.789,-0.979
20.808,-0.979
20.827,-0.991
20.847,-1.007
20.868,-1.024
20.891,-1.047
20.915,-1.077
20.943,-1.119
20.977,-1.16
21.021,-1.22
21.071,-1.306
21.121,-1.39
21.171,-1.447
21.214,-1.488
21.247,-1.532
21.275,-1.559
21.3,-1.578
21.324,-1.575
21.348,-1.568
21.372,-1.566
21.398,-1.56
21.424,-1.556
21.452,-1.547
21.482,-1.524
21.518,-1.484
21.567,-1.426
21.617,-1.373
21.667,-1.305
21.717,-1.257
21.767,-1.212
21.807,-1.186
21.843,-1.155
21.874,-1.15
21.905,-1.149
21.936,-1.124
21.966,-1.132
21.998,-1.169
22.034,-1.189
22.077,-1.212
22.127,-1.263
22.177,-1.326
22.227,-1.384
22.277,-1.454
22.327,-1.492
22.369,-1.513
22.405,-1.534
22.439,-1.497
22.477,-1.497
22.516,-1.504
22.556,-1.497
22.601,-1.495
22.651,-1.467
22.701,-1.469
22.751,-1.358
22.801,-1.29
22.851,-1.226
22.898,-1.24
22.945,-1.206
22.986,-1.172
23.022,-1.16
23.057,-1.162
23.094,-1.165
23.134,-1.215
23.184,-1.271
23.234,-1.308
23.284,-1.341
23.334,-1.39
23.384,-1.406
23.434,-1.426
23.484,-1.447
23.534,-1.46
23.58,-1.453
23.629,-1.446
23.679,-1.398
23.729,-1.345
23.779,-1.305
23.829,-1.277
23.879,-1.248
23.929,-1.238
23.979,-1.23
24.029,-1.203
24.079,-1.186
24.129,-1.173
24.179,-1.201
24.229,-1.23
24.279,-1.228
24.329,-1.259
24.379,-1.289
24.429,-1.311
24.479,-1.34
24.529,-1.354
24.579,-1.358
24.629,-1.356
24.679,-1.34
24.729,-1.307
24.779,-1.284
24.829,-1.266
24.879,-1.265
24.929,-1.24
24.979,-1.22
25.029,-1.217
25.079,-1.196
25.129,-1.166
25.179,-1.14
25.229,-1.145
25.279,-1.172
25.329,-1.21
25.379,-1.228
25.429,-1.221
25.479,-1.212
25.529,-1.231
25.579,-1.252
25.629,-1.263
25.679,-1.287
25.729,-1.285
25.779,-1.258
25.829,-1.26
25.879,-1.232
25.929,-1.192
25.979,-1.168
26.029,-1.163
26.079,-1.154
26.129,-1.126
26.179,-1.117
26.229,-1.118
26.279,-1.122
26.329,-1.127
26.379,-1.125
26.429,-1.131
26.479,-1.148
26.529,-1.165
26.579,-1.179
26.629,-1.172
26.679,-1.182
26.729,-1.212
26.779,-1.223
26.829,-1.2
26.879,-1.185
26.929,-1.168
26.979,-1.142
27.029,-1.142
27.079,-1.148
27.129,-1.128
27.179,-1.103
27.229,-1.1
27.279,-1.117
27.329,-1.117
27.379,-1.111
27.429,-1.121
27.479,-1.14
27.529,-1.157
27.579,-1.156
27.629,-1.133
27.679,-1.101
27.729,-1.091
27.779,-1.098
27.829,-1.108
27.879,-1.081
27.929,-1.065
27.979,-1.08
28.029,-1.102
28.079,-1.127
28.129,-1.132
28.179,-1.127
28.229,-1.139
28.279,-1.129
28.329,-1.113
28.379,-1.094
28.429,-1.069
28.479,-1.056
28.529,-1.05
28.579,-1.029
28.629,-1.016
28.679,-1.008
28.729,-1.006
28.779,-1.013
28.829,-1.026
28.879,-1.046
28.929,-1.051
28.979,-1.052
29.029,-1.052
29.079,-1.079
29.129,-1.119
29.179,-1.144
29.229,-1.157
29.279,-1.148
29.329,-1.15
29.379,-1.146
29.429,-1.138
29.479,-1.114
29.529,-1.094
29.579,-1.069
29.629,-1.033
29.679,-1.006
29.729,-0.993
29.779,-0.992
29.829,-0.977
29.879,-0.968
29.929,-0.993
29.979,-1.027
30.029,-1.054
30.079,-1.077
