0.013855528,0.512679372
0.014767782,0.506897894
0.015982314,0.499901237
0.017513825,0.492027504
0.019324323,0.48382538
0.020922195,0.477393139
0.022747507,0.470800113
0.024759199,0.464302525
0.02692253,0.458054379
0.029210291,0.452133189
0.031386058,0.447046539
0.033677429,0.442172407
0.03606907,0.437533794
0.038547373,0.43313982
0.041103418,0.433131641
0.04376238,0.433284908
0.046480945,0.433440089
0.049252376,0.433597104
0.052074687,0.43375614
0.054942656,0.433917187
0.058131811,0.434095963
0.06134919,0.434276337
0.064594596,0.434458618
0.067865864,0.434642977
0.07116448,0.434829772
0.074017633,0.434992243
0.076929779,0.435159083
0.079897674,0.435330299
0.082918424,0.435505918
0.08598944,0.435685981
0.089237022,0.435878192
0.094167964,0.436173836
0.101700755,0.43663511
0.113447077,0.4373801
0.127053937,0.438286423
0.13967422,0.439172373
0.151339504,0.44003274
0.164009589,0.441014745
0.181517081,0.442457218
0.201854776,0.444263974
0.222720807,0.446271899
0.234051296,0.447430514
0.242061071,0.448279482
0.248887793,0.449023008
0.255107331,0.449716646
0.260974098,0.450385035
0.266674012,0.451047935
0.272369044,0.451723783
0.278193923,0.4524292
0.284369305,0.453192918
0.291464434,0.454090823
0.301181947,0.45535669
0.315728385,0.457331501
0.334201548,0.459982268
0.340809653,0.460970574
0.346878334,0.461897308
0.352773529,0.462815346
0.35857865,0.463736767
0.364135591,0.464635219
0.369665439,0.46554548
0.375377962,0.466503028
0.381668778,0.467578079
0.389937563,0.469024532
0.40252312,0.471304133
0.412378912,0.473157936
0.412314662,0.473144524
0.411812488,0.473047785
